375	4
376	4
377	4
378	0
379	0
380	0
381	9
382	0
383	0
384	9
385	0
386	0
387	9
388	0
389	9
390	2
391	19
392	2
393	0
394	15
395	0
396	0
397	0
398	4
399	8
400	0
401	6
402	6
403	0
404	0
405	2
406	2
407	15
408	15
409	0
410	0
411	2
412	8
413	9
414	5
415	15
416	0
417	15
418	5
419	0
420	2
421	0
422	0
423	2
424	14
425	3
426	0
427	0
428	13
429	0
430	4
431	3
432	16
433	8
434	13
435	0
436	0
437	8
438	0
439	18
440	0
441	0
442	0
443	0
444	9
445	6
446	0
447	13
448	4
449	0
450	19
451	3
452	0
453	0
454	0
455	6
456	0
457	0
458	0
459	0
460	3
461	4
462	14
463	0
464	14
465	3
466	0
467	0
468	0
469	2
470	13
471	4
472	3
473	3
474	0
475	1
476	14
477	0
478	0
479	0
480	0
481	0
482	0
483	15
484	0
485	0
486	0
487	0
488	3
489	0
490	0
491	9
492	15
493	3
494	0
495	0
496	0
497	2
498	8
499	0
500	4
501	2
502	6
503	0
504	10
505	0
506	0
507	0
508	15
509	5
510	0
511	0
512	4
513	15
514	0
515	16
516	0
517	0
518	5
519	0
520	0
521	14
522	4
523	9
524	2
525	3
526	0
527	17
528	9
529	8
530	0
531	1
532	13
533	0
534	0
535	0
536	5
537	0
538	9
539	0
540	17
541	0
542	9
543	2
544	0
545	0
546	0
547	0
548	13
549	9
550	0
551	0
552	3
553	3
554	6
555	9
556	0
557	0
558	6
559	13
560	5
561	1
562	0
563	0
564	13
565	3
566	3
567	0
568	4
569	0
570	0
571	0
572	4
573	0
574	0
575	0
576	0
577	13
578	14
579	1
580	1
581	12
582	14
583	15
584	2
585	0
586	0
587	0
588	0
589	0
590	0
591	5
592	11
593	0
594	0
595	0
596	0
597	9
598	0
599	0
600	3
601	0
602	8
603	3
604	0
605	0
606	13
607	9
608	0
609	0
610	0
611	0
612	8
613	9
614	3
615	0
616	0
617	0
618	0
619	4
620	0
621	15
622	0
623	0
624	1
625	0
626	15
627	0
628	15
629	15
630	1
631	9
632	0
633	0
634	0
635	9
636	4
637	2
638	0
639	0
640	3
641	0
642	1
643	0
644	3
645	1
646	18
647	0
648	0
649	6
650	0
651	6
652	9
653	4
654	15
655	0
656	17
657	13
658	13
659	0
660	6
661	0
662	13
663	0
664	1
665	18
666	3
667	0
668	6
669	4
670	0
671	0
672	0
673	1
674	2
675	8
676	15
677	0
678	0
679	10
680	0
681	0
682	0
683	0
684	2
685	8
686	0
687	6
688	0
689	4
690	6
691	0
692	2
693	0
694	0
695	0
696	0
697	0
698	0
699	14
700	0
701	0
702	0
703	0
704	0
705	2
706	2
707	1
708	9
709	3
710	0
711	0
712	0
713	19
714	0
715	1
716	0
717	13
718	11
719	0
720	3
721	0
722	3
723	13
724	0
725	0
726	13
727	0
728	0
729	0
730	6
731	0
732	0
733	0
734	0
735	18
736	0
737	0
738	0
739	19
740	0
741	2
742	3
743	0
744	1
745	0
746	0
747	5
748	0
749	0
750	0
751	0
752	0
753	0
754	6
755	2
756	13
757	14
758	6
759	0
760	9
761	0
762	4
763	4
764	14
765	3
766	9
767	6
768	9
769	6
770	9
771	8
772	8
773	14
774	9
775	0
776	0
777	9
778	0
779	3
780	1
781	9
782	6
783	9
784	0
785	5
786	5
787	5
788	5
789	0
790	5
791	15
792	17
793	0
794	0
795	5
796	5
797	18
798	5
799	9
800	12
801	5
802	5
803	5
804	17
805	0
806	4
807	0
808	3
809	0
810	3
811	13
812	0
813	0
814	5
815	0
816	4
817	4
818	0
819	4
820	0
821	0
822	6
823	0
824	0
825	0
826	0
827	5
828	0
829	0
830	0
831	0
832	0
833	0
834	0
835	0
836	0
837	2
838	0
839	0
840	1
841	18
842	2
843	4
844	0
845	6
846	6
847	0
848	0
849	15
850	0
851	0
852	3
853	13
854	5
855	4
856	0
857	8
858	0
859	5
860	0
861	11
862	0
863	5
864	8
865	0
866	0
867	6
868	8
869	6
870	0
871	0
872	3
873	0
874	0
875	8
876	0
877	0
878	0
879	3
880	0
881	12
882	5
883	0
884	0
885	1
886	0
887	0
888	5
889	8
890	0
891	0
892	0
893	0
894	13
895	0
896	13
897	16
898	0
899	9
900	2
901	0
902	0
903	9
904	0
905	4
906	0
907	0
908	0
909	0
910	0
911	0
912	0
913	3
914	0
915	4
916	13
917	4
918	16
919	0
920	0
921	0
922	8
923	14
924	5
925	1
926	0
927	4
928	13
929	4
930	4
931	3
932	4
933	0
934	0
935	4
936	0
937	4
938	0
939	4
940	2
941	6
942	0
943	0
944	0
945	0
946	0
947	0
948	5
949	0
950	8
951	0
952	0
953	4
954	3
955	0
956	0
957	11
958	0
959	13
960	4
961	0
962	5
963	15
964	14
965	17
966	0
967	3
968	0
969	5
970	1
971	0
972	15
973	6
974	9
975	0
976	3
977	18
978	0
979	0
980	0
981	0
982	0
983	12
984	4
985	3
986	2
987	0
988	3
989	0
990	15
991	0
992	3
993	0
994	0
995	0
996	0
997	0
998	1
999	0
1000	15
1001	0
1002	0
1003	0
1004	0
1005	0
1006	0
1007	8
1008	15
1009	0
1010	0
1011	0
1012	2
1013	4
1014	14
1015	8
1016	0
1017	18
1018	0
1019	0
1020	0
1021	0
1022	0
1023	17
1024	9
1025	0
1026	0
1027	1
1028	0
1029	0
1030	14
1031	0
1032	3
1033	3
1034	15
1035	4
1036	0
1037	4
1038	0
1039	17
1040	4
1041	0
1042	0
1043	0
1044	5
1045	0
1046	0
1047	0
1048	0
1049	0
1050	9
1051	0
1052	8
1053	3
1054	0
1055	0
1056	15
1057	6
1058	0
1059	0
1060	0
1061	3
1062	10
1063	0
1064	0
1065	0
1066	0
1067	2
1068	0
1069	0
1070	0
1071	15
1072	18
1073	13
1074	5
1075	0
1076	0
1077	0
1078	0
1079	0
1080	0
1081	13
1082	9
1083	14
1084	9
1085	0
1086	0
1087	4
1088	1
1089	0
1090	0
1091	0
1092	0
1093	0
1094	0
1095	0
1096	9
1097	0
1098	18
1099	16
1100	0
1101	3
1102	0
1103	0
1104	0
1105	0
1106	0
1107	3
1108	0
1109	0
1110	18
1111	0
1112	15
1113	0
1114	0
1115	13
1116	0
1117	0
1118	13
1119	0
1120	15
1121	0
1122	6
1123	6
1124	0
1125	0
1126	16
1127	0
1128	3
1129	0
1130	0
1131	0
1132	0
1133	13
1134	0
1135	0
1136	0
1137	0
1138	0
1139	0
1140	0
1141	0
1142	0
1143	3
1144	0
1145	3
1146	0
1147	4
1148	0
1149	12
1150	0
1151	2
1152	0
1153	1
1154	0
1155	0
1156	18
1157	9
1158	5
1159	18
1160	3
1161	0
1162	0
1163	6
1164	0
1165	0
1166	18
1167	4
1168	0
1169	0
1170	3
1171	0
1172	0
1173	0
1174	0
1175	5
1176	6
1177	0
1178	4
1179	18
1180	8
1181	0
1182	0
1183	9
1184	0
1185	0
1186	1
1187	12
1188	0
1189	0
1190	0
1191	4
1192	0
1193	2
1194	6
1195	0
1196	0
1197	6
1198	0
1199	5
1200	0
1201	0
1202	0
1203	0
1204	0
1205	0
1206	0
1207	0
1208	5
1209	0
1210	3
1211	6
1212	0
1213	6
1214	0
1215	9
1216	0
1217	2
1218	0
1219	0
1220	16
1221	0
1222	10
1223	0
1224	0
1225	0
1226	0
1227	0
1228	0
1229	0
1230	0
1231	0
1232	4
1233	0
1234	1
1235	3
1236	0
1237	2
1238	0
1239	0
1240	0
1241	8
1242	0
1243	0
1244	8
1245	0
1246	0
1247	15
1248	0
1249	0
1250	0
1251	6
1252	4
1253	0
1254	6
1255	0
1256	0
1257	4
1258	0
1259	0
1260	0
1261	0
1262	13
1263	0
1264	0
1265	4
1266	0
1267	4
1268	0
1269	0
1270	0
1271	0
1272	0
1273	16
1274	0
1275	8
1276	0
1277	5
1278	13
1279	0
1280	0
1281	0
1282	0
1283	0
1284	13
1285	4
1286	0
1287	0
1288	0
1289	0
1290	0
1291	0
1292	0
1293	4
1294	9
1295	8
1296	1
1297	0
1298	0
1299	0
1300	8
1301	0
1302	0
1303	2
1304	9
1305	0
1306	0
1307	0
1308	6
1309	0
1310	5
1311	9
1312	0
1313	0
1314	0
1315	0
1316	6
1317	4
1318	9
1319	6
1320	0
1321	3
1322	5
1323	0
1324	0
1325	0
1326	3
1327	6
1328	0
1329	0
1330	8
1331	11
1332	0
1333	0
1334	15
1335	0
1336	0
1337	0
1338	0
1339	0
1340	0
1341	0
1342	3
1343	0
1344	5
1345	0
1346	3
1347	0
1348	3
1349	9
1350	0
1351	9
1352	19
1353	0
1354	0
1355	0
1356	6
1357	3
1358	0
1359	0
1360	0
1361	0
1362	0
1363	0
1364	0
1365	9
1366	19
1367	6
1368	0
1369	0
1370	0
1371	3
1372	0
1373	1
1374	18
1375	0
1376	0
1377	0
1378	13
1379	15
1380	0
1381	2
1382	0
1383	4
1384	0
1385	0
1386	17
1387	0
1388	15
1389	13
1390	0
1391	9
1392	1
1393	0
1394	0
1395	0
1396	14
1397	0
1398	0
1399	6
1400	0
1401	9
1402	0
1403	0
1404	15
1405	0
1406	0
1407	6
1408	9
1409	0
1410	15
1411	0
1412	0
1413	0
1414	1
1415	0
1416	0
1417	0
1418	0
1419	2
1420	4
1421	0
1422	9
1423	19
1424	0
1425	3
1426	0
1427	8
1428	8
1429	3
1430	0
1431	0
1432	0
1433	0
1434	0
1435	0
1436	3
1437	0
1438	3
1439	0
1440	0
1441	0
1442	17
1443	17
1444	0
1445	3
1446	12
1447	0
1448	0
1449	0
1450	0
1451	3
1452	0
1453	0
1454	0
1455	0
1456	13
1457	3
1458	0
1459	3
1460	0
1461	0
1462	4
1463	3
1464	3
1465	13
1466	0
1467	0
1468	0
1469	4
1470	13
1471	0
1472	5
1473	0
1474	0
1475	0
1476	6
1477	9
1478	4
1479	16
1480	0
1481	0
1482	0
1483	0
1484	4
1485	2
1486	8
1487	17
1488	0
1489	8
1490	4
1491	4
1492	0
1493	4
1494	12
1495	0
1496	0
1497	3
1498	0
1499	1
1500	0
1501	3
1502	0
1503	8
1504	0
1505	0
1506	15
1507	0
1508	9
1509	0
1510	0
1511	0
1512	0
1513	18
1514	0
1515	3
1516	4
1517	0
1518	0
1519	18
1520	5
1521	0
1522	4
1523	10
1524	4
1525	13
1526	4
1527	1
1528	0
1529	3
1530	0
1531	4
1532	4
1533	0
1534	0
1535	3
1536	1
1537	18
1538	7
1539	15
1540	0
1541	10
1542	2
1543	10
1544	0
1545	0
1546	0
1547	0
1548	9
1549	0
1550	6
1551	10
1552	0
1553	2
1554	2
1555	4
1556	0
1557	0
1558	0
1559	0
1560	0
1561	15
1562	4
1563	0
1564	0
1565	6
1566	2
1567	9
1568	3
1569	0
1570	0
1571	17
1572	0
1573	17
1574	0
1575	0
1576	0
1577	0
1578	13
1579	2
1580	13
1581	0
1582	0
1583	0
1584	0
1585	0
1586	0
1587	0
1588	0
1589	0
1590	0
1591	18
1592	0
1593	0
1594	4
1595	4
1596	0
1597	0
1598	4
1599	1
1600	3
1601	3
1602	0
1603	14
1604	0
1605	18
1606	0
1607	0
1608	6
1609	0
1610	0
1611	1
1612	0
1613	0
1614	0
1615	0
1616	6
1617	0
1618	0
1619	0
1620	2
1621	0
1622	0
1623	0
1624	0
1625	13
1626	3
1627	9
1628	0
1629	1
1630	4
1631	3
1632	17
1633	3
1634	0
1635	13
1636	0
1637	0
1638	5
1639	14
1640	0
1641	0
1642	8
1643	0
1644	15
1645	0
1646	0
1647	0
1648	15
1649	17
1650	17
1651	6
1652	0
1653	0
1654	5
1655	9
1656	15
1657	0
1658	0
1659	15
1660	0
1661	1
1662	2
1663	0
1664	0
1665	16
1666	0
1667	15
1668	0
1669	15
1670	0
1671	0
1672	1
1673	2
1674	13
1675	0
1676	3
1677	0
1678	9
1679	3
1680	1
1681	17
1682	0
1683	0
1684	0
1685	1
1686	0
1687	2
1688	3
1689	0
1690	0
1691	8
1692	10
1693	0
1694	2
1695	15
1696	0
1697	0
1698	0
1699	15
1700	0
1701	1
1702	0
1703	0
1704	4
1705	0
1706	6
1707	0
1708	13
1709	0
1710	0
1711	15
1712	0
1713	4
1714	1
1715	7
1716	0
1717	15
1718	0
1719	0
1720	0
1721	4
1722	1
1723	4
1724	0
1725	0
1726	15
1727	2
1728	0
1729	0
1730	4
1731	0
1732	2
1733	9
1734	2
1735	0
1736	13
1737	0
1738	0
1739	0
1740	13
1741	12
1742	17
1743	0
1744	14
1745	0
1746	0
1747	4
1748	0
1749	2
1750	3
1751	4
1752	0
1753	2
1754	3
1755	0
1756	0
1757	9
1758	0
1759	3
1760	9
1761	3
1762	2
1763	9
1764	0
1765	4
1766	0
1767	0
1768	10
1769	0
1770	4
1771	9
1772	0
1773	3
1774	4
1775	12
1776	5
1777	0
1778	0
1779	0
1780	0
1781	0
1782	6
1783	4
1784	0
1785	4
1786	6
1787	0
1788	0
1789	0
1790	0
1791	0
1792	0
1793	0
1794	3
1795	10
1796	0
1797	0
1798	0
1799	2
1800	3
1801	17
1802	0
1803	0
1804	0
1805	0
1806	2
1807	0
1808	0
1809	0
1810	13
1811	0
1812	0
1813	0
1814	0
1815	1
1816	0
1817	0
1818	0
1819	3
1820	0
1821	2
1822	9
1823	9
1824	0
1825	17
1826	0
1827	8
1828	17
1829	0
1830	0
1831	0
1832	9
1833	0
1834	10
1835	0
1836	3
1837	0
1838	6
1839	3
1840	15
1841	0
1842	0
1843	0
1844	4
1845	0
1846	0
1847	17
1848	15
1849	15
1850	0
1851	0
1852	0
1853	4
1854	3
1855	0
1856	3
1857	6
1858	0
1859	0
1860	0
1861	0
1862	3
1863	0
1864	4
1865	6
1866	9
1867	3
1868	11
1869	0
1870	15
1871	0
1872	0
1873	4
1874	0
1875	0
1876	0
1877	17
1878	0
1879	15
1880	4
1881	0
1882	0
1883	0
1884	0
1885	5
1886	6
1887	0
1888	15
1889	18
1890	0
1891	6
1892	0
1893	0
1894	16
1895	0
1896	4
1897	2
1898	0
1899	0
1900	3
1901	0
1902	0
1903	0
1904	15
1905	1
1906	0
1907	0
1908	0
1909	4
1910	0
1911	0
1912	4
1913	0
1914	4
1915	15
1916	4
1917	0
1918	0
1919	0
1920	0
1921	8
1922	0
1923	3
1924	17
1925	0
1926	2
1927	4
1928	9
1929	0
1930	0
1931	0
1932	0
1933	0
1934	0
1935	0
1936	0
1937	4
1938	0
1939	0
1940	0
1941	0
1942	0
1943	0
1944	0
1945	1
1946	0
1947	9
1948	6
1949	6
1950	0
1951	0
1952	0
1953	0
1954	4
1955	9
1956	2
1957	9
1958	0
1959	4
1960	6
1961	0
1962	4
1963	18
1964	0
1965	0
1966	5
1967	4
1968	0
1969	0
1970	0
1971	0
1972	17
1973	2
1974	4
1975	0
1976	0
1977	0
1978	13
1979	0
1980	0
1981	0
1982	0
1983	4
1984	3
1985	0
1986	4
1987	17
1988	0
1989	0
1990	17
1991	0
1992	0
1993	0
1994	0
1995	0
1996	5
1997	14
1998	0
1999	10
2000	0
